txSignature,amount,instructionAction,instruction.action.type,instructionOrder,userAddress,timestamp,currencyName,currencyAddress,currencySymbol,currencyDecimals,senderAddress,senderTokenMint,receiverAddress,receiver.mintAccount,globalId,vaultAuthority,shareTokenMint,depositTokenSymbol,depositTokenCoingeckoId
121LWhTbbo5Pah8bAn3L2hH87Uw5eWctUPnDFLboC74asP3kvK82xxzB2cTufGAmBpcRqkr3cqUy4M7drjxSZdmK,0.025095,mintTo,mintTo,0-0,9Fgf7sU6Q7MeZXsSAoiWud5MwdYo1rMHLGj3EDuHELUU,2022-01-28T08:00:30Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,9Fgf7sU6Q7MeZXsSAoiWud5MwdYo1rMHLGj3EDuHELUU,JCxJgxtWwQSfBfCsFEQDwMTmLvqZb49G9b9KwdecTf9M,,,,,
1PBDMJo9akcpez9fHp8sE1VUTWtKTXAEqSmFkWn3PK5odSDmaGg3NLiNiB5BdghZXyysdcAnzkBMvx2swsxuyDV,0.002621,mintTo,mintTo,0-0,7UDRdsq6RWKDF2CoqEDaV1mZrct3VEDUcS4rPGBGMbTi,2022-01-20T03:07:13Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,7UDRdsq6RWKDF2CoqEDaV1mZrct3VEDUcS4rPGBGMbTi,4BaFUxW3vyfomXKN5AhY1k6n3fuhUmharaErqRT2V2bG,,,,,
21z2qAQ96CfBLfKWR1maBJMk13CLaTwfcTipJajvVewnmKSGqY38oHEuKbnHznNHoZ484DNqZSLGhqGLvqi2CsEY,0.001766,mintTo,mintTo,0-0,2jcRMHYs4X8htuwCHYsaKW8scJFFwuStzWbjsphnEkKf,2022-02-10T14:53:35Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,2jcRMHYs4X8htuwCHYsaKW8scJFFwuStzWbjsphnEkKf,7YKvqtpq5CeXnrf1aHEVvGfdGMYBKGim7b2zfnSVr3Cp,,,,,
2AFZaELyHwdrgAUKpw3VmfMhZJ2teQon19q6AHtakDLdtD7QVdVhCtAjWHxzaxSZAAbJDpRJTgpFCjN5wXQi2YmW,0.046746,mintTo,mintTo,0-0,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,2022-01-29T17:52:12Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,JBEhn2GDAZHnYCKHVoQbquFE9VEWTxQz9ZmzUr2VvxM8,,,,,
2C23P9oqzDidxA1sLEwyHyXWWjYKgddXaQLxvvU2zrXKbKHXVZMNaTd2Hk4ExpeLF32dE5F79ocD2Zn6VHVLfFeH,0.095398,mintTo,mintTo,0-0,GaSVxveDeaFFe2qzkEE48nNKhp9CK7v951EfhYibdavb,2022-01-20T18:04:30Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,GaSVxveDeaFFe2qzkEE48nNKhp9CK7v951EfhYibdavb,Hc2REEBjuh4sHQwnqSz8xBiG6brERQ1chk3YpwTg6Qmv,,,,,
2LvWxwoZiVob5RyffNMA9bp26knoZ7DcCn1XVF8zArMsKJnQVVMMsdtKpR3BwG1Rn3MJeuTNt6YinL1QTiZf56vB,1e-06,mintTo,mintTo,0-0,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE,2022-01-24T08:18:50Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE,9qQ6EXLxZKvT8CYRxUz5Y81YaAxwPDXsN6bhyiAHrdHD,,,,,
2VxrPEhK6862v2syUAQ1gRFJgnoNUMFjcyFSkdYPbJoWS16W3Z7LcfjzkFj65kJTquDrnG5KeNEELRB8HhxFvza7,0.045548,mintTo,mintTo,0-0,BxgAFj7g9pnQewTZNj2XypiwnRT5ZUchGHuY8eRMWvGd,2022-01-25T19:23:06Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,BxgAFj7g9pnQewTZNj2XypiwnRT5ZUchGHuY8eRMWvGd,95TFao9KfjTcj26QpXH4hcKv94uDZkzEczmFGutWxREM,,,,,
2m4VoU3pvtVrqvsqSeVqu6Nvxef9v8CTceQJcZemUBUs1s1R4wEqWt676XjGPiYt2yMDj68RTVf5AJM5RVCX5jb6,0.00012,mintTo,mintTo,0-0,CVonMr9VZGbMUAXwseuecNx7yrQKdD7WXp6khBBcWGCE,2022-01-21T08:22:12Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,CVonMr9VZGbMUAXwseuecNx7yrQKdD7WXp6khBBcWGCE,7vmv1FHhMwDna6t8JFiyv3pNgmESx5GgB4pwUtctY54Y,,,,,
2yHXsVj5SRsiKYPkRVQTEXRjS9NPhrXWSwbzcJ7iYZxDqbXYqjmwzZMvYFF8P6823cajgrozhXFHTg7qDaiCC3Zy,0.098547,mintTo,mintTo,0-0,756sfbbquY38ujRJr79AcP3Ai7NxPBuYeEDuozeWffHJ,2022-02-21T21:21:02Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,756sfbbquY38ujRJr79AcP3Ai7NxPBuYeEDuozeWffHJ,674fn4pd6V9t7vWmrRtwjn42L2vivCmHi8SUjSN4KtHb,,,,,
355f9uxDuoBMN789JYS8cLVJArWeNe91cZVdFKcQ2fBawenvuvxZmYcCmjwjwaJS7guiEvxhMJcpSh6NNhf8Tv9A,0.005874,mintTo,mintTo,0-0,9DzL5aYgerzgfe4bH8UfADbv9afhLs4BLNb5nQqXSLwR,2022-03-20T13:49:50Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,9DzL5aYgerzgfe4bH8UfADbv9afhLs4BLNb5nQqXSLwR,JEswEJ8cHKLgr69zkyJMEsLvp9KULvAbABY4KWgxCRR,,,,,
3M3PLNiMbbgADxLhSRRHb4nyBn4MERu33bhX2xdAa4y2U14nwQiGKnYV1E28393jADzm4AGwiAgY6bDR2By3NRZ1,0.006615,mintTo,mintTo,0-0,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,2022-01-20T21:11:12Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,AM42KwH61URYccoJ9yKML2z585tke4RG1WWogDVTHQyh,,,,,
43kqADpMDcLW925LG1J1zDy7MTMN8kCH4PQFKeG1rsRQ76P44W2s6phoFEpCkU6LuV6tj91kqV9ccHZSVA62k3Gv,0.001115,mintTo,mintTo,0-0,2ZME5f2fgapRFZXpfygK5baaXtS5qtTeYMSE9p1JLe3w,2022-01-26T13:51:46Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,2ZME5f2fgapRFZXpfygK5baaXtS5qtTeYMSE9p1JLe3w,6YdFU9gAMJHjpEuYkfdBvVE6meBpvcEAruBvtqFKi38X,,,,,
4MW2HWKeQyLQ8y986CKeue2VKmk1dG6b857hSxpw1eyVWpTqBTKdA3tYPGSJj3m47tebDn9EL9i7dvmfXwXgWnoK,0.200467,mintTo,mintTo,0-0,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy,2022-02-25T00:14:29Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy,DvrVrAi7NLgCF5mNm4YZhUzTRaoUF13orfLCRnxFkTZ3,,,,,
4hW11pFUmZHf82DnjNXYMuN21fTrPj7wBpk3ntMsgZiniB825FABGeSXvhQzkhZUyix4iq3KNdN65qksEX7YuvD8,2.4e-05,mintTo,mintTo,0-0,GBHjPxtyiTz94Kta1QnA8B7HkP99S8ywAf2Si4D5demN,2022-02-07T04:10:59Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,GBHjPxtyiTz94Kta1QnA8B7HkP99S8ywAf2Si4D5demN,3jo3R3FXoK1pQQhTZabi2EYh8wGPR3t8HGJTTeiMFob7,,,,,
4oungUm4yseiFG92U7egnXHVL1d2Lcfj1vZSdanHcS89Ta36iygyqzXVGG5o7yKxmN38wy9Q6ppB6nUaMV3ZsZa6,0.856022,mintTo,mintTo,0-0,GBuy9EXZcKNySRuRrJ6z28WRA5HHSah8CgJr8TCYJUat,2022-02-11T00:22:48Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,GBuy9EXZcKNySRuRrJ6z28WRA5HHSah8CgJr8TCYJUat,B9e3N56Dm4rZ9cPSQAes6NmNUZXRF1omhXm2wo1Mr6bQ,,,,,
4rBceG5zQUio9VsYmBAxn2bqsjxfYNYgMkp19Azrwd4aXiCNzPydkLYLnw37T6SKv6aU1G7LhrU5ZF8vygNvbTJE,0.01423,mintTo,mintTo,0-0,6YNn8Mf6N1PNp5PgysuuzCjmxNnVjMFPKT8bFUssRtg7,2022-02-16T03:38:37Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,6YNn8Mf6N1PNp5PgysuuzCjmxNnVjMFPKT8bFUssRtg7,6nexYsixwfm8ULBBDiUUDpZfhJWtnHe3QD7jQorhRDAj,,,,,
4vMkq6R7Vnma6JYbdasT3XvLcYnJnSBGUUAKnWD6Mv6z5X3ia8NT4hfAxnP438hriTs6m6zj7VBrocA1EB7t4DH,0.046746,mintTo,mintTo,0-0,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,2022-02-14T02:05:38Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,JBEhn2GDAZHnYCKHVoQbquFE9VEWTxQz9ZmzUr2VvxM8,,,,,
531jAeCqmbyK9gVu5dSFKFS7zVoTnuQUqZ8hgZvUamY2i172sx3zZa8zgRxJ4yRuGtF7DjFiYxKa2vnFby63uns1,0.000187,mintTo,mintTo,0-0,6hdipjEFhLF2tYYQTMEu9HRvX3CFNBjTLkNiNGBtCShk,2022-02-10T17:45:02Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,6hdipjEFhLF2tYYQTMEu9HRvX3CFNBjTLkNiNGBtCShk,4LjwLDyM1oCaNTHMraWwUR949hL9QPDTfKjGLqkC6xTS,,,,,
58go9meyUmZuBfFro7s8Pr6mj7QyU3ByjLYUb83jNyv3x9K3GCFbVQdGATjSRqtG26VVC4CWrhxN2x1LHxqYtPhx,1.8e-05,mintTo,mintTo,0-0,5B8RdZo7uQNvDg66yCuAGWcH2wbdxBFAH7aYzDcsXM9T,2022-01-20T19:01:55Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,5B8RdZo7uQNvDg66yCuAGWcH2wbdxBFAH7aYzDcsXM9T,WQ2yeNuaCnt5t95zVmHVQM8zVwRCGCZBu2cRhvRTj8a,,,,,
5Ag2nC2FW7888BPBpJPWD6ApkmKEALdwv49YreUDtbRydZspVobuSp4h1HZGmSnFy3ZQkzw4QbmcAsi5JEH6GqJA,0.189336,mintTo,mintTo,0-0,7VCnHLBCwzSsbFEtb9LdL1NdJKwaPYyy8rcF1XaLtvdV,2022-03-10T23:24:17Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,7VCnHLBCwzSsbFEtb9LdL1NdJKwaPYyy8rcF1XaLtvdV,6HvTDMv3XhAeXLnFp9vUaWLFktbSrgKMB6KBcjtzgekP,,,,,
5NYL5vrd8Nnxq6Lis5Sr8wYczwEwSQ3To1iXRe5i1Pq4tZQWd9HMjbanj2EoQmMWt425Z66sfcPVa99owFQU8fP7,0.046496,mintTo,mintTo,0-0,GtbA1nsFQwvESmACjqxg69CkDJCRYUmdqeKmmWKphvKb,2022-02-14T10:55:01Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,GtbA1nsFQwvESmACjqxg69CkDJCRYUmdqeKmmWKphvKb,FC55Dos794BscWYWCEJqrGvaSZqo9breTcSyHB9LxogU,,,,,
5SjJ5rU83FNCM4BvAhDqM9P2gcWGRWZMHVpcSchKAjdm7ML4xo7Xv9vcHu33K7mHGUdAc7R6ttqUsmEK9vvAfnHu,8e-05,mintTo,mintTo,0-0,8MNtEBDTo39kZZWWgfmehSJg13uw7d4mKJgPN6571TBy,2022-03-23T09:39:47Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,8MNtEBDTo39kZZWWgfmehSJg13uw7d4mKJgPN6571TBy,CDyJyABN3kCk9egSsRZhA1LxC2aYKE4owcCKgGHJm5CP,,,,,
5hW7qp3tfpERAqqMuskA9V6WePBcWC5E7mAGFMRyeD2Mz7MR9hnZyFGPt1yr6WsYA2Q1cT8SuAXEAnJRrUhzaMAy,0.200629,mintTo,mintTo,0-0,73h6Uzk7tGM4LEncPzyXJEoFtMT6NEvtj1oAwpLTZu1b,2022-01-22T02:39:24Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,73h6Uzk7tGM4LEncPzyXJEoFtMT6NEvtj1oAwpLTZu1b,DCFQVyhqU7ZGA69XcFkAjwSeKq54jbVpNHHK5L7MuEG5,,,,,
5kRDEhVjrgHptQ5JaRn4fEv1jYvYqdwjUJw4eHnY6qkEyBvsh4ASUWbjtjgVGM42HyE3VSdyvX41CWZy9c2FZXaM,0.487629,mintTo,mintTo,0-0,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,2022-01-20T12:07:33Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,GPxjAWtpiqLXDiRH1vWuiVtKCmwDhav4LFmrwACZ5n7m,,,,,
5o6ADx3pcW2CwMGxtHmENjKRNqGidsSUVNrNwN1EPsthiQxjwdznFKVp2EgTgQya439R2TZQr4uf3LhjB3fxbmyj,0.059929,mintTo,mintTo,0-0,CKpqGk6dX5j4un4bmBYEWrCK8R4HG3CoaDF9BvFVr43w,2022-03-24T23:42:30Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,CKpqGk6dX5j4un4bmBYEWrCK8R4HG3CoaDF9BvFVr43w,HCnT45Wn9hcZt3u8tFrpFq6cBo9gRL5Mhq7kPgnYuwj8,,,,,
5sPyuRyPaDLedKtwP9uUozqSQvK5nguUhT8N6BGeESpQYLn47rEJEt7fbg6pdTvF9GWbZTX7RnqLb1D28kx6SKxo,0.009362,mintTo,mintTo,0-0,AdAFmEZsmQ4DKc823WqdLsqsAuXQRaK3j5T1816Aqc6f,2022-02-03T18:53:51Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,AdAFmEZsmQ4DKc823WqdLsqsAuXQRaK3j5T1816Aqc6f,J83qyPJruBr548uzZEfkTJLnRAsEo7HNLQEnBXNdpBXZ,,,,,
H7vwT71ndugWqB72c4fvUYApkFob4bj651J1mG1FEwxwEqJmJ3ktqPYen3ehJBJDsbaTwbES3oh6Cs3VJWQ9anZ,0.013783,mintTo,mintTo,0-0,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,2022-02-23T00:27:28Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,7kfuAEn1wv2iQgYVivZYVKpRd9yZ51ADDogxVNxL9a4D,,,,,
sDoVmrwQ8u81qRTGJHXXurUCDMaWnecjwExq3Dr7xkGVCU8x2EQXkmB8VXeHBsfUkT48BLzrr1xsWUdWLnW4Vsa,0.046746,mintTo,mintTo,0-0,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,2022-01-28T13:58:35Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,JBEhn2GDAZHnYCKHVoQbquFE9VEWTxQz9ZmzUr2VvxM8,,,,,
xXr71dRvYjg9D2h1sMMKiPWP5o69VkVu139oL26bRcToAMZRo2yxZWpbbAHpFH7baXDE2gxg5tUbq2fWUpJSWnc,0.098547,mintTo,mintTo,0-0,756sfbbquY38ujRJr79AcP3Ai7NxPBuYeEDuozeWffHJ,2022-02-16T11:40:52Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,6,,,756sfbbquY38ujRJr79AcP3Ai7NxPBuYeEDuozeWffHJ,674fn4pd6V9t7vWmrRtwjn42L2vivCmHi8SUjSN4KtHb,,,,,
126DV14UvVckYCvbhVw4Xmx4wijVVWTyZMuoMCK4mt7YZ8yqRnVMwCaVtjB6hC4QNc3DPqJL6bD7xSdLWD5zHwVE,1.179869,mintTo,mintTo,0-0,5jWhR3f6U8mHmFxJiFoCuhVU6nQyhDK1qR9GjYgHJ6cH,2022-03-30T02:45:27Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,5jWhR3f6U8mHmFxJiFoCuhVU6nQyhDK1qR9GjYgHJ6cH,8AbTJpmajTy4LaXZFepoLMLL2tRNT8ZtQeQfPSwYmNgL,,,,,
2RjpiseTA3aGUQDUjBU2Tqajdk1UQW3Xdc1r3NsQ4i9sjKJsiFkaAk2gZ1VpUETbsFerVG26SsaUdfAw9uVnJGT9,970.782647,mintTo,mintTo,0-0,9zAwUuC4HiwB9TCGWdo2rFPdq93gvqSh4kSeFUF6yAF2,2022-01-30T16:29:22Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,9zAwUuC4HiwB9TCGWdo2rFPdq93gvqSh4kSeFUF6yAF2,8X9cUv8Av1msiSRo4SwUPbySnxwkaJHyHzrTY7hVe7Zu,,,,,
2j48Wz6QpyDzPGWqNjdRZFTeZUu2gKXin1YR2NjtL2gnrTWbRg7gxrk51FdTdcBdLpBVQ3Fes3nvgF1VECNu1tw7,23.177069,mintTo,mintTo,0-0,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,2022-02-25T12:33:59Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,8a1UzQUXvm9yG9gR4iCU4wKTh5LuA1vR3Uu5oa9NsHUN,,,,,
2zyaNJhGDzNhDJFeC1BR7VeKJr7EiSDigVyq4PfDKnTqcPpaTCSGurSn62JM7i4g63avN8gShsUth3Q9uvnrE3Z7,23.75053,mintTo,mintTo,0-0,BEYGuhNFXqy9EeJgHBdDaR4kYUxXW9CubshTPTpkhVZP,2022-03-23T14:54:28Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,BEYGuhNFXqy9EeJgHBdDaR4kYUxXW9CubshTPTpkhVZP,6crUAPanjToeMe85xsA7njnAGm1WZ3T1kX8qKKp6MpCj,,,,,
36S6Vkg5ouK48PxpZA62gr2wQSKznJNminamR7ShzAD3TvLX3QWAaFRfyUnK68SeFSYkNMv8nyst6dq9nxQ59pwP,27.690007,mintTo,mintTo,0-0,HpPQeHQiyYnBqRsi67dXTbwqzU3KZSXTuoHmxPQLtxE5,2022-01-20T03:49:31Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,HpPQeHQiyYnBqRsi67dXTbwqzU3KZSXTuoHmxPQLtxE5,35BMgVXQV96L2UU1TbpQ1uitwts3enAXXznue9dCTSwA,,,,,
39LBMajsr5cNn35NdkWJUmQ4PXTLFdwnqhoir7uEanbJhjytyh9UJ5HVXqtNScd1E4357VxNqdfJEKmhJ5nKdikg,5.87844,mintTo,mintTo,0-0,9bwdrqQsCn7z6iA82g7Yp7U2A7a7R67GoXcNNocZFPwC,2022-02-01T06:12:26Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,9bwdrqQsCn7z6iA82g7Yp7U2A7a7R67GoXcNNocZFPwC,H7gHFsJUiJNC2MMVZiUAqsgdw8axLeVcj4fMsgZLdK3y,,,,,
3BQXoJ4KEYkiXj7gzh1LRUZ9zp15nz1TMZh5FvkmMnHsQJpVRaZuRbkgod6JaMtL9fKvxgpQmwuHaN6RiRepZS9h,14.029237,mintTo,mintTo,0-0,9SWK49qSXwbyuzFPRFnywRwJPbPHrirXEwaKzbKsLCHv,2022-02-25T06:03:43Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,9SWK49qSXwbyuzFPRFnywRwJPbPHrirXEwaKzbKsLCHv,5TuNNUPnXwkaai6bnSSXerLAnQ5vN6rzpVNRVHo9bUZz,,,,,
3FVjZk9UE3XgjhGi5V4saVGxLt88YntTeXHUiSoPzqgRhQsjsbD8EhoenkNd5GE7t3AC5CKB4B5VXNRkTPYVVd59,178.399617,mintTo,mintTo,0-0,5Js8BTC7UNd4L4sANaoFa39vQWCbTyn4yuCnkVe9Y69h,2022-02-25T08:07:42Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,5Js8BTC7UNd4L4sANaoFa39vQWCbTyn4yuCnkVe9Y69h,CADPdQ9otFXqndhCTeAZ43YJAivCWZoL6y8Es6LgPR1w,,,,,
3ZjyuXi2uddLSD6vfABuGKRrFhmagoYcnB3MDSLifnCoM2Zt9dFzudTo85vaAfURaSvQzSHTgAg2EECgJWL1AUF6,178.399617,mintTo,mintTo,0-0,5Js8BTC7UNd4L4sANaoFa39vQWCbTyn4yuCnkVe9Y69h,2022-02-22T12:50:02Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,5Js8BTC7UNd4L4sANaoFa39vQWCbTyn4yuCnkVe9Y69h,CADPdQ9otFXqndhCTeAZ43YJAivCWZoL6y8Es6LgPR1w,,,,,
3nmPfveDTgSvA2d7uDz1h4mbyXGCi8JVwzsDgD6efcDAyhWzFFzRc67TVXaV6vGXDGRMmbJNNmx7LRg3CscZgWzB,1.083933,mintTo,mintTo,0-0,6hdipjEFhLF2tYYQTMEu9HRvX3CFNBjTLkNiNGBtCShk,2022-02-10T17:43:33Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,6hdipjEFhLF2tYYQTMEu9HRvX3CFNBjTLkNiNGBtCShk,42sJT6dVfEKdqsuZD7TgkcuKiRPvYkAfAG8kNrL5xXsV,,,,,
3y7dMoSEo9Sy8aMeLhjLr9y3eFpPk1C4LPEgwofL1AQ7pmKrE5NnXqUnKkJYo4zBQ6eLaTzBkFEBKo6EMB8HwUc4,157.017399,mintTo,mintTo,0-0,FcBUh6cjqgss9A4rUH1wYVPxBD5s93tJD3mCedvHpoPk,2022-02-25T08:39:50Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,FcBUh6cjqgss9A4rUH1wYVPxBD5s93tJD3mCedvHpoPk,8SPFeqdw7frhfb1t58Z6msgzV9qVXEMnpgSERrdSJUJA,,,,,
4AxNLRjT8RXAV3MykANYwwPzpZcEx57dYKNX7ELbMd59CzYJvbapfHWxuYoqMCxMzedum2mGac3yhcbaDFyH3XJZ,124.16577,mintTo,mintTo,0-0,3zffioGZtAA6Pm3yJe6H4YUUdVfqsSbSQJoBydQYGwZ4,2022-03-06T18:52:01Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,3zffioGZtAA6Pm3yJe6H4YUUdVfqsSbSQJoBydQYGwZ4,2NhDfTvLPrnVvicNWu8ge1dYACCy6J6eaJz9d6VL96N4,,,,,
4CtsDy45jFs2KrM2GoTuyx6toBb8JXxqvQyNAFktNDjMzM3hcKmboW1xE1vCqZDtrXG2qjS7AoCso9NrBRYkZQ8g,2.956228,mintTo,mintTo,0-0,4cQpzg7NXcjeWnkjP6Yq9KEJ7zWcSDGgr8rL1Ky3RQS2,2022-02-12T19:52:41Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,4cQpzg7NXcjeWnkjP6Yq9KEJ7zWcSDGgr8rL1Ky3RQS2,67eLSQavtbTrpbVfJa3ZRwCzfMTSdfbxAVfczGFgj4qb,,,,,
4JPh4VoJQ2nuHgLET2FvkVCVyZs411nrqSuyHZdDy1x7Hy3EzMgQtBm6bF1SmtEhjpRciJpecLvdWiScVtyfTgLF,111.499286,mintTo,mintTo,0-0,1Mrfsd5xD9PyGWjCBJtcrBPkDirxUdqSTpmAouPUNfc,2022-02-25T04:25:45Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,1Mrfsd5xD9PyGWjCBJtcrBPkDirxUdqSTpmAouPUNfc,2b5mWdBDyJpBFKZYx1ibzQSCZQHbRQD4UytyQjLFgubR,,,,,
4Le6HSELzXivvUNQhtcpNvW6wRyQcgfJDRbxb3iu95ZakmvqYv4nikwBf19tJCYUCjC2gdEyqHgk4qjsf4bz94yU,0.096465,mintTo,mintTo,0-0,3zrVw3FfdBRL28zmBLjt3Qsx7AFptb8GqkfYVihG2wQ2,2022-02-04T15:43:19Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,3zrVw3FfdBRL28zmBLjt3Qsx7AFptb8GqkfYVihG2wQ2,9zb7sSfVNAGDeV16GekufAHVLiCDBqthbH8EkFBRZ7Np,,,,,
4PH7Cf4ppqxjTTq8xpkBkWvTXPLB14CZo3i8JENMyvSBoSSkDg93eEiEsHc2kafYajAWvfkHzk4PZTZYUAwEM64s,313.516828,mintTo,mintTo,0-0,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,2022-03-03T12:34:33Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,GDwgPxwhyfcMHapi9UH4iYFA8yHfcTyLoDoT9g8bH7zw,,,,,
4WKtJWDQG2ueP29nDW2cUMW8cBjjYQcwp6Ekstk2UUFfcqCF8DPDpTV3DkbdSkaxeLHFZR7Bs1hL86enkmXxVadp,97.374674,mintTo,mintTo,0-0,9EuPejLrErsY9yzDMmsdhJvyVMFqKvLK9kgXV9yHzZMN,2022-01-25T11:21:48Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,6,,,9EuPejLrErsY9yzDMmsdhJvyVMFqKvLK9kgXV9yHzZMN,Ewwc2vDHBjwDHUgf5NpvAcBQqQEPXh3PJYK7BPvj529K,,,,,
